-20000 1000 13.5984 4.09861
-10000 1000 13.6036 4.07826
-1000 1000 14.2642 4.27196
-100 1000 15.9576 4.16279
-10 1000 16.9822 4.91735
0 1000 16.9429 5.39869
10 1000 16.8343 5.79740
50 1000 16.4504 6.69925
100 1000 15.9418 7.55799
1000 1000 14.7617 11.38703
100000 1000 14.5627 12.03956
-20000 5000 15.0323 2.75334
-10000 5000 15.0373 2.75033
-1000 5000 15.5601 2.66896
-100 5000 17.3986 2.67999
-10 5000 18.3387 2.99031
0 5000 18.3621 3.26573
10 5000 18.2837 3.45851
50 5000 17.8586 3.99148
100 5000 17.4427 4.41331
1000 5000 16.3394 5.61293
100000 5000 16.1564 5.62441
-20000 10000 15.9402 2.27419
-10000 10000 15.941 2.27372
-1000 10000 16.186 2.25689
-100 10000 18.0755 2.25567
-10 10000 19.0119 2.48706
0 10000 19.037 2.65045
10 10000 18.9479 2.79488
50 10000 18.5498 3.18373
100 10000 18.1793 3.47271
1000 10000 17.0835 4.17110
100000 10000 16.9185 4.17728
-20000 50000 18.6158 1.49113
-10000 50000 18.6158 1.49113
-1000 50000 18.6307 1.49129
-100 50000 20.0233 1.52785
-10 50000 20.9215 1.62406
0 50000 20.9455 1.66646
10 50000 20.9114 1.70936
50 50000 20.6329 1.81563
100 50000 20.2591 1.88338
1000 50000 19.067 1.99386
100000 50000 19.0025 1.99293
-20000 100000 20.524 1.20804
-10000 100000 20.524 1.20804
-1000 100000 20.5242 1.20804
-100 100000 21.4936 1.22371
-10 100000 22.0818 1.27447
0 100000 22.1312 1.29119
10 100000 22.1298 1.30632
50 100000 22.0508 1.32632
100 100000 21.8361 1.33214
1000 100000 20.7344 1.32388
100000 100000 20.7292 1.32387
-20000 500000 28.9052 .88359
-10000 500000 28.9052 .88359
-1000 500000 28.9052 .88359
-100 500000 28.9052 .88359
-10 500000 28.9052 .88359
0 500000 28.9052 .88359
10 500000 28.9052 .88359
50 500000 28.9052 .88359
100 500000 28.9052 .88359
1000 500000 28.9052 .88359
100000 500000 28.9052 .88359
